26.02.04 21:44:04 aborted connection, pairingCode: admin
26.02.04 21:44:04 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 21:49:09 aborted connection, pairingCode: admin
26.02.04 21:49:09 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 21:54:12 aborted connection, pairingCode: admin
26.02.04 21:54:12 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 21:54:45 aborted connection, pairingCode: admin
26.02.04 21:54:45 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 21:54:48 aborted connection, pairingCode: admin
26.02.04 21:54:48 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 22:00:34 aborted connection, pairingCode: admin
26.02.04 22:00:34 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 22:05:30 aborted connection, pairingCode: admin
26.02.04 22:05:30 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 22:10:21 aborted connection, pairingCode: admin
26.02.04 22:10:21 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 22:18:15 aborted connection, pairingCode: admin
26.02.04 22:18:15 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 22:20:28 aborted connection, pairingCode: admin
26.02.04 22:20:28 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 22:22:14 aborted connection, pairingCode: admin
26.02.04 22:22:14 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 22:27:46 aborted connection, pairingCode: admin
26.02.04 22:27:46 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 22:30:49 aborted connection, pairingCode: admin
26.02.04 22:30:49 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 22:37:59 aborted connection, pairingCode: admin
26.02.04 22:37:59 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 22:49:41 aborted connection, pairingCode: admin
26.02.04 22:49:41 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 22:56:03 aborted connection, pairingCode: admin
26.02.04 22:56:03 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:05:48 aborted connection, pairingCode: admin
26.02.04 23:05:48 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:10:38 aborted connection, pairingCode: admin
26.02.04 23:10:38 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:11:50 aborted connection, pairingCode: admin
26.02.04 23:11:50 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:16:37 aborted connection, pairingCode: admin
26.02.04 23:16:37 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:22:14 aborted connection, pairingCode: admin
26.02.04 23:22:14 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:26:51 aborted connection, pairingCode: admin
26.02.04 23:26:51 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:35:33 aborted connection, pairingCode: admin
26.02.04 23:35:33 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:37:39 aborted connection, pairingCode: admin
26.02.04 23:37:39 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:38:47 aborted connection, pairingCode: admin
26.02.04 23:38:47 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:39:21 aborted connection, pairingCode: admin
26.02.04 23:39:21 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:39:48 aborted connection, pairingCode: admin
26.02.04 23:39:48 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.04 23:40:08 aborted connection, pairingCode: admin
26.02.04 23:40:08 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.10 18:19:37 aborted connection, pairingCode: admin
26.02.10 18:19:37 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.10 18:19:42 aborted connection, pairingCode: admin
26.02.10 18:19:42 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.10 18:19:46 aborted connection, pairingCode: admin
26.02.10 18:19:46 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.10 18:19:56 aborted connection, pairingCode: admin
26.02.10 18:19:56 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.10 18:24:03 aborted connection, pairingCode: admin
26.02.10 18:24:03 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.10 18:25:03 aborted connection, pairingCode: admin
26.02.10 18:25:03 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.10 18:25:07 aborted connection, pairingCode: admin
26.02.10 18:25:07 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.10 18:25:33 aborted connection, pairingCode: admin
26.02.10 18:25:33 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 22:56:23 aborted connection, pairingCode: admin
26.02.11 22:56:23 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 22:59:56 aborted connection, pairingCode: admin
26.02.11 22:59:56 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:05:31 aborted connection, pairingCode: admin
26.02.11 23:05:31 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:10:39 aborted connection, pairingCode: admin
26.02.11 23:10:39 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:10:42 aborted connection, pairingCode: admin
26.02.11 23:10:42 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:15:11 aborted connection, pairingCode: admin
26.02.11 23:15:11 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:15:34 aborted connection, pairingCode: admin
26.02.11 23:15:34 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:19:50 aborted connection, pairingCode: admin
26.02.11 23:19:50 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:20:04 aborted connection, pairingCode: admin
26.02.11 23:20:04 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:22:09 aborted connection, pairingCode: admin
26.02.11 23:22:09 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:22:19 aborted connection, pairingCode: admin
26.02.11 23:22:19 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:29:30 aborted connection, pairingCode: admin
26.02.11 23:29:30 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:29:40 aborted connection, pairingCode: admin
26.02.11 23:29:40 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:29:43 aborted connection, pairingCode: admin
26.02.11 23:29:43 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:29:47 aborted connection, pairingCode: admin
26.02.11 23:29:47 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:33:06 aborted connection, pairingCode: admin
26.02.11 23:33:06 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:33:11 aborted connection, pairingCode: admin
26.02.11 23:33:11 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:38:40 errorHandler [] [8192] [preg_match(): Passing null to parameter #2 ($subject) of type string is deprecated] [D:\coding\BEAD Lab\Work\USC-BEAD-Lab-ECITT\private\libs\php\eventLib.php] [271]
26.02.11 23:38:40 illegal pairingCode: 
26.02.11 23:41:35 aborted connection, pairingCode: admin
26.02.11 23:41:35 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:42:48 aborted connection, pairingCode: admin
26.02.11 23:42:48 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:52:54 aborted connection, pairingCode: admin
26.02.11 23:52:54 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:53:05 aborted connection, pairingCode: admin
26.02.11 23:53:05 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:56:48 aborted connection, pairingCode: admin
26.02.11 23:56:48 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:57:02 aborted connection, pairingCode: admin
26.02.11 23:57:02 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.11 23:57:14 aborted connection, pairingCode: admin
26.02.11 23:57:14 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.12 00:03:53 aborted connection, pairingCode: admin
26.02.12 00:03:53 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.12 00:04:04 aborted connection, pairingCode: admin
26.02.12 00:04:04 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.12 00:18:04 aborted connection, pairingCode: admin
26.02.12 00:18:04 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.12 00:18:15 aborted connection, pairingCode: admin
26.02.12 00:18:15 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.12 00:21:21 aborted connection, pairingCode: admin
26.02.12 00:21:21 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.12 00:21:32 aborted connection, pairingCode: admin
26.02.12 00:21:32 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.16 22:48:56 aborted connection, pairingCode: admin
26.02.16 22:48:56 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.16 22:49:12 aborted connection, pairingCode: admin
26.02.16 22:49:12 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.16 22:50:11 aborted connection, pairingCode: admin
26.02.16 22:50:11 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.16 22:50:14 aborted connection, pairingCode: admin
26.02.16 22:50:14 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.16 22:52:06 aborted connection, pairingCode: admin
26.02.16 22:52:06 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.16 22:52:10 aborted connection, pairingCode: admin
26.02.16 22:52:10 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.16 22:52:16 aborted connection, pairingCode: admin
26.02.16 22:52:16 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:07:58 aborted connection, pairingCode: admin
26.02.17 19:07:58 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:10:21 aborted connection, pairingCode: admin
26.02.17 19:10:21 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:10:21 aborted connection, pairingCode: admin
26.02.17 19:10:21 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:10:26 aborted connection, pairingCode: admin
26.02.17 19:10:26 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:10:55 aborted connection, pairingCode: admin
26.02.17 19:10:55 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:11:37 aborted connection, pairingCode: admin
26.02.17 19:11:37 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:13:50 aborted connection, pairingCode: admin
26.02.17 19:13:50 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:19:14 aborted connection, pairingCode: admin
26.02.17 19:19:14 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:30:16 aborted connection, pairingCode: admin
26.02.17 19:30:16 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:31:14 aborted connection, pairingCode: admin
26.02.17 19:31:14 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:33:21 aborted connection, pairingCode: admin
26.02.17 19:33:21 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:34:06 aborted connection, pairingCode: admin
26.02.17 19:34:06 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:36:29 aborted connection, pairingCode: admin
26.02.17 19:36:29 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:37:34 aborted connection, pairingCode: admin
26.02.17 19:37:34 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:38:26 aborted connection, pairingCode: admin
26.02.17 19:38:26 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:42:12 aborted connection, pairingCode: admin
26.02.17 19:42:12 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:42:34 aborted connection, pairingCode: admin
26.02.17 19:42:34 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:44:42 aborted connection, pairingCode: admin
26.02.17 19:44:42 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:45:01 aborted connection, pairingCode: admin
26.02.17 19:45:01 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:46:05 aborted connection, pairingCode: admin
26.02.17 19:46:05 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:48:01 aborted connection, pairingCode: admin
26.02.17 19:48:01 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:49:40 aborted connection, pairingCode: admin
26.02.17 19:49:40 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:50:09 aborted connection, pairingCode: admin
26.02.17 19:50:09 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:50:36 aborted connection, pairingCode: admin
26.02.17 19:50:36 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:51:52 aborted connection, pairingCode: admin
26.02.17 19:51:52 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:52:28 aborted connection, pairingCode: admin
26.02.17 19:52:28 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:53:35 aborted connection, pairingCode: admin
26.02.17 19:53:35 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:54:33 aborted connection, pairingCode: admin
26.02.17 19:54:33 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:55:25 aborted connection, pairingCode: admin
26.02.17 19:55:25 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:56:41 aborted connection, pairingCode: admin
26.02.17 19:56:41 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:58:23 aborted connection, pairingCode: admin
26.02.17 19:58:23 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:59:17 aborted connection, pairingCode: admin
26.02.17 19:59:17 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 19:59:49 aborted connection, pairingCode: admin
26.02.17 19:59:49 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:00:45 aborted connection, pairingCode: admin
26.02.17 20:00:45 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:02:51 aborted connection, pairingCode: admin
26.02.17 20:02:51 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:03:29 aborted connection, pairingCode: admin
26.02.17 20:03:29 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:04:27 aborted connection, pairingCode: admin
26.02.17 20:04:27 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:05:19 aborted connection, pairingCode: admin
26.02.17 20:05:19 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:06:00 aborted connection, pairingCode: admin
26.02.17 20:06:00 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:06:25 aborted connection, pairingCode: admin
26.02.17 20:06:25 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:06:44 aborted connection, pairingCode: admin
26.02.17 20:06:44 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:07:56 aborted connection, pairingCode: admin
26.02.17 20:07:56 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:29:47 aborted connection, pairingCode: admin
26.02.17 20:29:47 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:30:10 aborted connection, pairingCode: admin
26.02.17 20:30:10 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:33:27 aborted connection, pairingCode: admin
26.02.17 20:33:27 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:34:15 aborted connection, pairingCode: admin
26.02.17 20:34:15 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:35:34 aborted connection, pairingCode: admin
26.02.17 20:35:34 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:36:30 aborted connection, pairingCode: admin
26.02.17 20:36:30 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:36:58 aborted connection, pairingCode: admin
26.02.17 20:36:58 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:37:51 aborted connection, pairingCode: admin
26.02.17 20:37:51 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:52:17 aborted connection, pairingCode: admin
26.02.17 20:52:17 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:53:47 aborted connection, pairingCode: admin
26.02.17 20:53:47 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:53:55 aborted connection, pairingCode: admin
26.02.17 20:53:55 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:57:43 aborted connection, pairingCode: admin
26.02.17 20:57:43 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 20:59:33 aborted connection, pairingCode: admin
26.02.17 20:59:33 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.17 21:00:25 aborted connection, pairingCode: admin
26.02.17 21:00:25 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 21:05:18 aborted connection, pairingCode: admin
26.02.18 21:05:18 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 21:08:17 aborted connection, pairingCode: admin
26.02.18 21:08:17 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 21:24:24 aborted connection, pairingCode: admin
26.02.18 21:24:24 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 21:33:52 aborted connection, pairingCode: admin
26.02.18 21:33:52 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 21:42:33 aborted connection, pairingCode: admin
26.02.18 21:42:33 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 22:37:27 aborted connection, pairingCode: admin
26.02.18 22:37:27 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 22:49:17 aborted connection, pairingCode: admin
26.02.18 22:49:17 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 22:51:35 aborted connection, pairingCode: admin
26.02.18 22:51:35 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 22:53:15 aborted connection, pairingCode: admin
26.02.18 22:53:15 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 22:53:50 aborted connection, pairingCode: admin
26.02.18 22:53:50 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 22:57:02 aborted connection, pairingCode: admin
26.02.18 22:57:02 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 22:59:06 aborted connection, pairingCode: admin
26.02.18 22:59:06 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:14:32 aborted connection, pairingCode: admin
26.02.18 23:14:32 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:16:27 aborted connection, pairingCode: admin
26.02.18 23:16:27 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:24:51 aborted connection, pairingCode: admin
26.02.18 23:24:51 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:26:06 aborted connection, pairingCode: admin
26.02.18 23:26:06 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:27:58 aborted connection, pairingCode: admin
26.02.18 23:27:58 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:30:30 aborted connection, pairingCode: admin
26.02.18 23:30:30 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:30:34 aborted connection, pairingCode: admin
26.02.18 23:30:34 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:30:41 aborted connection, pairingCode: admin
26.02.18 23:30:41 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:30:54 aborted connection, pairingCode: admin
26.02.18 23:30:54 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:30:58 aborted connection, pairingCode: admin
26.02.18 23:30:58 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:31:03 aborted connection, pairingCode: admin
26.02.18 23:31:03 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:31:23 aborted connection, pairingCode: admin
26.02.18 23:31:23 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:36:39 aborted connection, pairingCode: admin
26.02.18 23:36:39 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:43:01 aborted connection, pairingCode: admin
26.02.18 23:43:01 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:44:22 aborted connection, pairingCode: admin
26.02.18 23:44:22 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:46:00 aborted connection, pairingCode: admin
26.02.18 23:46:00 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:47:22 aborted connection, pairingCode: admin
26.02.18 23:47:22 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:47:30 aborted connection, pairingCode: admin
26.02.18 23:47:30 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:47:39 aborted connection, pairingCode: admin
26.02.18 23:47:39 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:47:43 aborted connection, pairingCode: admin
26.02.18 23:47:43 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:47:47 aborted connection, pairingCode: admin
26.02.18 23:47:47 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:47:49 aborted connection, pairingCode: admin
26.02.18 23:47:49 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:48:17 aborted connection, pairingCode: admin
26.02.18 23:48:17 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:48:25 aborted connection, pairingCode: admin
26.02.18 23:48:25 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:52:09 aborted connection, pairingCode: admin
26.02.18 23:52:09 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:53:33 aborted connection, pairingCode: admin
26.02.18 23:53:33 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:55:10 aborted connection, pairingCode: admin
26.02.18 23:55:10 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.18 23:56:18 aborted connection, pairingCode: admin
26.02.18 23:56:18 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:00:13 aborted connection, pairingCode: admin
26.02.19 00:00:13 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:02:05 aborted connection, pairingCode: admin
26.02.19 00:02:05 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:04:54 aborted connection, pairingCode: admin
26.02.19 00:04:54 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:11:31 aborted connection, pairingCode: admin
26.02.19 00:11:31 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:15:09 aborted connection, pairingCode: admin
26.02.19 00:15:09 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:18:20 aborted connection, pairingCode: admin
26.02.19 00:18:20 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:18:57 aborted connection, pairingCode: admin
26.02.19 00:18:57 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:22:05 aborted connection, pairingCode: admin
26.02.19 00:22:05 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:30:02 aborted connection, pairingCode: admin
26.02.19 00:30:02 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:33:10 aborted connection, pairingCode: admin
26.02.19 00:33:10 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:35:02 aborted connection, pairingCode: admin
26.02.19 00:35:02 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:36:21 aborted connection, pairingCode: admin
26.02.19 00:36:21 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:42:46 aborted connection, pairingCode: admin
26.02.19 00:42:46 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:46:05 aborted connection, pairingCode: admin
26.02.19 00:46:05 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:46:11 aborted connection, pairingCode: admin
26.02.19 00:46:11 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:46:14 aborted connection, pairingCode: admin
26.02.19 00:46:14 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:46:16 aborted connection, pairingCode: admin
26.02.19 00:46:16 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:46:26 aborted connection, pairingCode: admin
26.02.19 00:46:26 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:47:35 aborted connection, pairingCode: admin
26.02.19 00:47:35 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:47:37 aborted connection, pairingCode: admin
26.02.19 00:47:37 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:47:48 aborted connection, pairingCode: admin
26.02.19 00:47:48 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:48:45 aborted connection, pairingCode: admin
26.02.19 00:48:45 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.19 00:57:12 aborted connection, pairingCode: admin
26.02.19 00:57:12 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:41:39 aborted connection, pairingCode: admin
26.02.24 17:41:39 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:41:40 aborted connection, pairingCode: admin
26.02.24 17:41:40 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:41:43 aborted connection, pairingCode: admin
26.02.24 17:41:43 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:42:14 aborted connection, pairingCode: admin
26.02.24 17:42:14 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:43:08 aborted connection, pairingCode: admin
26.02.24 17:43:08 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:44:07 aborted connection, pairingCode: admin
26.02.24 17:44:07 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:46:00 aborted connection, pairingCode: admin
26.02.24 17:46:00 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:47:20 aborted connection, pairingCode: admin
26.02.24 17:47:20 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:49:49 aborted connection, pairingCode: admin
26.02.24 17:49:49 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:50:57 aborted connection, pairingCode: admin
26.02.24 17:50:57 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:52:15 aborted connection, pairingCode: admin
26.02.24 17:52:15 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:53:11 aborted connection, pairingCode: admin
